house_type,location,city,latitude,longitude,price,currency,numBathrooms,numBalconies,isNegotiable,priceSqFt,verificationDate,description,SecurityDeposit,Status,numBedroom,house_layout,house_size_in_sqft,price_approx_usd
Independent Floor ,Golf Links,Delhi,28.59763908,77.23332977,401012,INR,3.0,2.0,Not Negotiable,1.64,Posted 6 months ago,Its three bhk builder floor in the super location of Delhi south golf links it is the super location of Delhi south road bank ATM school college all r on walking distance," 18,10,202",Unfurnished,3,BHK,2856.0,4675.98
Independent Floor ,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,401014,INR,3.0,2.0,Not Negotiable,1.64,Posted a year ago,"A spacious 3 bhk builder floor is available for rental in Sarvodaya Enclave, Delhi. It has an area of 2856 sqft with a carpet area of 1652 sqft . The property is available at a monthly rental of Rs. 4.01 lac . The house is unfurnished. It is on 2nd floor. The building has a total of 4 floor(s). It is facing east direction. The property has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The site is in close proximity to various civic utilities. "," 10,10,202",Unfurnished,3,BHK,2856.0,4676.0
Independent Floor ,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,301102,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,"A spacious 3 bhk builder floor is available for rental in Sarvodaya Enclave, Delhi. It has an area of 2856 sqft with a carpet area of 1652 sqft . The property is available at a monthly rental of Rs. 3.01 lac . The house is unfurnished. It is on the 3rd floor of the building (total number of floors are 4). Its main door is facing east direction. The property has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Please contact for more details. "," 10,10,202",Unfurnished,3,BHK,2856.0,3510.98
Independent Floor ,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,301011,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,Its three bhk builder floor in the super location of delhi south sarvoday enclave it is the super location road bank atm school college all r on walking destance," 10,22,002",Unfurnished,3,BHK,2856.0,3509.92
Independent Floor ,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,301011,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,"A 3 bhk property is available for rent in Sarvodaya Enclave, Delhi. It has area of 2856 sqft and is available at a rent of Rs. 3.01 lac. The house is unfurnished. Itâs on 3rd floor out of 4 floors building. Its main door is facing east direction. The property has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. Please contact for more details. "," 10,10,202",Unfurnished,3,BHK,2856.0,3509.92
Independent Floor ,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,301022,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,Its three bhk builder floor in the super location of delhi south sarvoday enclave it is the super location road bank atm school college all r on wwlking destance," 10,20,201",Unfurnished,3,BHK,2856.0,3510.05
Independent Floor ,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,301022,INR,3.0,2.0,Not Negotiable,1.23,Posted a year ago,Well designed 3 bhk builder floor is available at a prime location in Sarvodaya Enclave. It has an area of 2856 sqft with a carpet area of 1652 sqft . The property is available at a monthly rental of Rs. 3.01 lac . The house is unfurnished. It is on the 3rd floor of the building (total number of floors are 4). It is facing east direction. The property has 3 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Contact us for more details. ," 10,10,201",Unfurnished,3,BHK,2856.0,3510.05
Independent Floor ,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,401015,INR,4.0,2.0,Not Negotiable,0.79,Posted a year ago,Its four bhk builder floor in the super location of delhi south sarvoday enclave it is the super location road bank atm school college all r on wlking destance," 10,20,202",Unfurnished,4,BHK,5896.0,4676.01
Independent Floor ,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,301012,INR,4.0,3.0,Not Negotiable,0.6,Posted a year ago,"It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 3.01 lac . It is an unfurnished property. It is located on the 3rd floor(out of a total of 4 floor(s)). It is east facing property. If you are interested, please contact us for more details. "," 18,10,202",Unfurnished,4,BHK,5896.0,3509.93
Independent Floor ,Sarvodaya Enclave,Delhi,28.5376606,77.20207214,301011,INR,4.0,2.0,Not Negotiable,0.77,Posted a year ago,Its four bhk builder floor in the super location of delhi south sarvoday enclave it is the super location road bank atm school collegeball r on walking destanve," 10,10,101",Unfurnished,4,BHK,4562.0,3509.92
Independent Floor ,Geetanjali Enclave,Delhi,28.53087997,77.20243073,301022,INR,4.0,2.0,Not Negotiable,0.6,Posted a year ago,Itâs a 4 bhk builder floor situated in Geetanjali Enclave. It has a built-up area of 5896 sqft and is available for rent at Rs. 3.01 lac per month . It is located on the 2nd floor(out of a total of 3 floor(s)). It is west facing property. The society is well connected by different modes of transportation. ," 10,10,200",Unfurnished,4,BHK,5896.0,3510.05
Villa ,Geetanjali Enclave,Delhi,28.53087997,77.20243073,549191,INR,4.0,2.0,Not Negotiable,1.09,Posted a year ago,"This spacious 4 bhk villa is available for rental and is located in the heart of Geetanjali Enclave. It is an unfurnished property. It has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. If you are interested, please contact us for more details. "," 15,49,191",Unfurnished,4,BHK,5896.0,6403.81
Villa ,Geetanjali Enclave,Delhi,28.53087997,77.20243073,401012,INR,4.0,2.0,Not Negotiable,0.79,Posted a year ago,Its four bhk house in the super location of delhi south geetanjli enclave it is the super location road bank atm school college all r on walking destance," 10,12,002",Unfurnished,4,BHK,5896.0,4675.98
Apartment ,Saket,Delhi,28.52459908,77.20823669,95000,INR,4.0,3.0,Negotiable,0.35,Posted a year ago,"Itâs a 4 bhk multistorey apartment situated in Saket RWA, Saket, Delhi. It has area of 3200 sqft and is available at a rent of Rs. 95,000. It is a semi-furnished property. It has 4 wardrobe, 1 microwave, 1 gas connection and 1 modular kitchen. Its main door is facing north direction. It has 4 bathrooms and 3 balconies. It is made in way to provide a comfortable living for the residents. It is situated in the proximity of all the important facilities. Kindly call us for details. "," 95,000",Semi-Furnished,4,BHK,3200.0,1107.74
Independent House ,Panchsheel Enclave,Delhi,28.54351997,77.22973633,301101,INR,4.0,2.0,Not Negotiable,0.6,Posted a year ago,"A spacious 4 bhk independent house is available for rental in Panchsheel Enclave, Delhi. It has an area of 5896 sqft with a carpet area of 3621 sqft . The property is available at a monthly rental of Rs. 3.01 lac . It is an unfurnished property. It is northeast facing property. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. The society is well connected by different modes of transportation. Contact us for more details. "," 10,12,020",Unfurnished,4,BHK,5896.0,3510.97
Independent House ,Panchsheel Enclave,Delhi,28.54351997,77.22973633,301022,INR,4.0,2.0,Not Negotiable,0.6,Posted a year ago,Its four bhk house in the super location of delhi south panchsheel enclave it is the super location road bank atm school college all r on walking destancw," 10,20,202",Unfurnished,4,BHK,5896.0,3510.05
Independent Floor ,Panchsheel Enclave,Delhi,28.54351997,77.22973633,301022,INR,4.0,2.0,Not Negotiable,0.6,Posted a year ago,Its four bhk builder floor in the super location of delhi south panchsheel enclave it is the super location road bank atm sxhool college all r on walking destancs," 10,10,200",Unfurnished,4,BHK,5896.0,3510.05
Independent Floor ,Panchsheel Enclave,Delhi,28.54351997,77.22973633,301010,INR,4.0,2.0,Not Negotiable,0.6,Posted a year ago,Its four bhk builder floor in the super location of delhi south panchsheel enclave it is the super location road bank atm school college all r on walking destance," 10,10,201",Unfurnished,4,BHK,5896.0,3509.91
Independent Floor ,Panchsheel Enclave,Delhi,28.54351997,77.22973633,301101,INR,4.0,2.0,Not Negotiable,0.63,Posted a year ago,Its four bhk builder floor in the super location of delhi south panchsheel enclave it is the super location road bank atm school college all r on walking destance," 10,12,020",Unfurnished,4,BHK,5569.0,3510.97
Independent Floor ,Panchsheel Enclave,Delhi,28.54351997,77.22973633,301010,INR,4.0,2.0,Not Negotiable,0.6,Posted a year ago,Its four bhk builder floor in the super location of delhi south panchsheel enclave it is the super location road bank atm school college all r on walking destanve," 10,11,001",Unfurnished,4,BHK,5896.0,3509.91
Independent Floor ,Geetanjali Enclave,Delhi,28.53087997,77.20243073,301011,INR,4.0,2.0,Not Negotiable,0.6,Posted a year ago,This spacious 4 bhk builder floor is available for rental and is located in the heart of Geetanjali Enclave. It has a built-up area of 5896 sqft and is available for rent at Rs. 3.01 lac per month . It is an unfurnished property. The property has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living for the residents. It is well connected to the city areas. Contact us for more details. ," 10,10,200",Unfurnished,4,BHK,5896.0,3509.92
Independent Floor ,Geetanjali Enclave,Delhi,28.53087997,77.20243073,235592,INR,4.0,3.0,Not Negotiable,0.47,Posted a year ago,"A 4 bhk property is available for rent in Geetanjali Enclave, Delhi. It has a built-up area of 5896 sqft and is available for rent at Rs. 2.36 lac per month . The house is unfurnished. It is located on the 3rd floor(out of a total of 4 floor(s)). It is facing east direction. It has 4 bathrooms and 3 balconies. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact us for more details. "," 7,51,125",Unfurnished,4,BHK,5896.0,2747.11
Independent Floor ,Safdarjung Enclave,Delhi,28.56125832,77.19052124,235925,INR,4.0,2.0,Not Negotiable,0.49,Posted a year ago,Its four bhk builder floor in the super location of delhi south safderjung enclave it is the super location road bank atm school college all r on walking destance," 7,54,225",Unfurnished,4,BHK,5569.0,2750.99
Independent Floor ,Vasant Vihar,Delhi,28.55739021,77.15714264,301022,INR,4.0,2.0,Not Negotiable,0.77,Posted a year ago,Its four bhk builder floor in the super location of delhi south vasnt vihar it is the super location road bank tm school college all r on walking destance," 18,11,002",Unfurnished,4,BHK,4562.0,3510.05
Independent House ,Vasant Vihar,Delhi,28.55739021,77.15714264,704041,INR,4.0,2.0,Not Negotiable,1.47,Posted a year ago,Well designed 4 bhk independent house is available at a prime location in Vasant Vihar. It has a built-up area of 5569 sqft and is available for rent at Rs. 7.04 lac per month . The house is unfurnished. It is northeast facing property. It has 4 bathrooms and 2 balconies. It is made in way to provide a comfortable living. It is situated in the proximity of all the important facilities. Kindly call us for details. ," 20,10,101",Unfurnished,4,BHK,5569.0,8209.43
Villa ,Vasant Vihar,Delhi,28.55739021,77.15714264,546165,INR,4.0,2.0,Not Negotiable,1.16,Posted a year ago,"A 4 bhk property is available for rent in Vasant Vihar, Delhi. It has area of 5469 sqft and is available at a rent of Rs. 5.46 lac. It is northeast facing property. It is made in way to provide a comfortable living for the residents. The site is in close proximity to various civic utilities. Please contact for more details. "," 15,46,195",Unfurnished,4,BHK,5469.0,6368.53
Independent Floor ,Safdarjung Enclave,Delhi,28.56125832,77.19052124,201100,INR,3.0,2.0,Not Negotiable,0.78,Posted a year ago,Its three bhk builder floor in the super location of delhi south safderjung enclave it is the super location road bank atm school ollage all r on walking destance," 6,01,012",Unfurnished,3,BHK,3011.0,2344.92
Independent Floor ,Safdarjung Enclave,Delhi,28.56125832,77.19052124,201202,INR,3.0,2.0,Not Negotiable,0.81,Posted a year ago,Its three bhk builder floor in the amazing location of delhi south safderjung enclave it is the super location road bank atm school college all r on walking destance," 7,04,405",Unfurnished,3,BHK,2896.0,2346.11
Independent Floor ,Safdarjung Enclave,Delhi,28.56125832,77.19052124,235562,INR,3.0,2.0,Not Negotiable,0.96,Posted a year ago,Its three bhk builder floor in the super location of delhi south safderjung enclave it is the super location road bank atm school college all r on walking destance," 7,54,125",Unfurnished,3,BHK,2856.0,2746.76
